rndrng_prvdr_geo_lvl,rndrng_prvdr_geo_cd,StateName,hcpcs_cd,hcpcs_desc,desc,hcpcs_drug_ind,place_of_srvc,tot_rndrng_prvdrs,tot_benes,tot_srvcs,tot_bene_day_srvcs,avg_sbmtd_chrg,avg_mdcr_alowd_amt,avg_mdcr_pymt_amt,avg_mdcr_stdzd_amt,Year,filename,tot_rndrng_prvdrs_bio,tot_benes_bio,tot_srvcs_bio,tot_bene_day_srvcs_bio,avg_sbmtd_chrg_bio,avg_mdcr_alowd_amt_bio,avg_mdcr_pymt_amt_bio,avg_mdcr_stdzd_amt_bio,tot_rndrng_prvdrs_share,tot_benes_share,tot_srvcs_share,tot_bene_day_srvcs_share,ActualEarnedPremiums,NumberofLivesCovered,Total,Medigap_Share,MA_Covered,MA_Share,state_id,hcpcs_id,tot_mdcr_pymt_amt_share
State,44,RHODE ISLAND,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,10,170,4161,861,603.93079,310.63867,247.8338,247.34807,2021,mup_phy_r23_p05_v10_d21_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,119000215,47787,202850,.2355780133103278,100830,0.332027134,RHODE ISLAND,J2778,0
State,44,RHODE ISLAND,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,4,13,1920,49,30,8.4273958,6.6292033,6.5020728,2021,mup_phy_r23_p05_v10_d21_geo.csv,3,41,8000,235,5.8996334,1.3976506,1.1063601,1.1198238,0.42857143,0.75925928,0.80645162,0.82746476,119000215,47787,202850,.2355780133103278,100830,0.332027134,RHODE ISLAND,J0885,0.41016269
State,44,RHODE ISLAND,J9312,"Injection, rituximab, 10 mg",rituximab,Y,O,9,31,6250,63,148.496,86.275032,69.046036,70.323914,2021,mup_phy_r23_p05_v10_d21_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,119000215,47787,202850,.2355780133103278,100830,0.332027134,RHODE ISLAND,J9312,0
State,44,RHODE ISLAND,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,16,903,3318,3169,140.41614,71.971924,56.246876,55.324585,2021,mup_phy_r23_p05_v10_d21_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,119000215,47787,202850,.2355780133103278,100830,0.332027134,RHODE ISLAND,J9035,0
State,44,RHODE ISLAND,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,26,109,23838,497,155.19836,41.934612,33.487339,32.851269,2021,mup_phy_r23_p05_v10_d21_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,119000215,47787,202850,.2355780133103278,100830,0.332027134,RHODE ISLAND,J1745,0
State,44,RHODE ISLAND,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,10,110,3122,616,680.38611,276.39093,219.21584,220.06726,2022,mup_phy_r24_p05_v10_d22_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,116111481,45784,207660,.2204757777135703,110571,.3474551505038793,RHODE ISLAND,J2778,0
State,44,RHODE ISLAND,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,17,726,2921,2827,138.95212,68.21769,53.017853,52.794815,2022,mup_phy_r24_p05_v10_d22_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,116111481,45784,207660,.2204757777135703,110571,.3474551505038793,RHODE ISLAND,J9035,0
State,44,RHODE ISLAND,J9312,"Injection, rituximab, 10 mg",rituximab,Y,O,5,12,2900,29,166.41379,83.323677,66.416016,66.015884,2022,mup_phy_r24_p05_v10_d22_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,116111481,45784,207660,.2204757777135703,110571,.3474551505038793,RHODE ISLAND,J9312,0
State,44,RHODE ISLAND,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,26,82,18572,379,133.02762,35.965691,28.526587,28.286539,2022,mup_phy_r24_p05_v10_d22_geo.csv,10,36,4761,105,44.998341,12.298497,9.7768555,9.7187548,0.27777779,0.30508474,0.20404577,0.21694215,116111481,45784,207660,.2204757777135703,110571,.3474551505038793,RHODE ISLAND,J1745,0.080763675
State,44,RHODE ISLAND,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,9,93,2554,486,628.15356,223.08939,176.58331,180.01262,2023,mup_phy_r25_p05_v20_d23_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,114668153,44352,213378,.2078564800494896,119651,.3592810235745235,RHODE ISLAND,J2778,0
State,44,RHODE ISLAND,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,16,687,2625,2538,148.5249,70.70488,54.362934,54.872559,2023,mup_phy_r25_p05_v20_d23_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,114668153,44352,213378,.2078564800494896,119651,.3592810235745235,RHODE ISLAND,J9035,0
State,44,RHODE ISLAND,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,20,63,16331,328,114.72417,33.026016,26.117352,26.117357,2023,mup_phy_r25_p05_v20_d23_geo.csv,15,33,6981,165,41.611008,9.288744,7.3841472,7.3841481,0.42857143,0.34375,0.29945952,0.33468559,114668153,44352,213378,.2078564800494896,119651,.3592810235745235,RHODE ISLAND,J1745,0.10782647
State,44,RHODE ISLAND,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,7,23,1940,72,39.130104,6.7396445,5.2768917,5.2768917,2023,mup_phy_r25_p05_v20_d23_geo.csv,5,70,8620,299,4.6648264,1.0781876,0.83315796,0.83315796,0.41666666,0.75268817,0.81628788,0.8059299,114668153,44352,213378,.2078564800494896,119651,.3592810235745235,RHODE ISLAND,J0885,0.41229835
State,45,SOUTH CAROLINA,J1442,"Injection, filgrastim (g-csf), 1 microgram",filgrastim (g-csf),Y,O,54,361,1192437,2729,2.6427584,0.97512192,0.77540791,0.77540791,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,492345787,233379,882093,.2645741435426877,209460,.1918917359028833,SOUTH CAROLINA,J1442,0
State,45,SOUTH CAROLINA,J1745,"Injection infliximab, 10 mg",infliximab,Y,O,103,1391,366597,7704,152.45685,73.323685,58.355366,58.355366,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,492345787,233379,882093,.2645741435426877,209460,.1918917359028833,SOUTH CAROLINA,J1745,0
State,45,SOUTH CAROLINA,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,82,1168,393153.5,10556,80.66291,11.780214,9.3381929,9.3381929,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,492345787,233379,882093,.2645741435426877,209460,.1918917359028833,SOUTH CAROLINA,J0885,0
State,45,SOUTH CAROLINA,J9355,"Injection, trastuzumab, 10 mg",trastuzumab,Y,O,62,185,67275,1796,182.80925,84.256752,67.127106,67.127106,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,492345787,233379,882093,.2645741435426877,209460,.1918917359028833,SOUTH CAROLINA,J9355,0
State,45,SOUTH CAROLINA,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,107,1358,175085,7540,159.57707,66.097939,52.634693,52.650597,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,492345787,233379,882093,.2645741435426877,209460,.1918917359028833,SOUTH CAROLINA,J9035,0
State,45,SOUTH CAROLINA,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,36,1315,36274,6727,505.75739,376.61792,299.88666,299.88666,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,492345787,233379,882093,.2645741435426877,209460,.1918917359028833,SOUTH CAROLINA,J2778,0
